"","rheobase_sweep_num","thumbnail_sweep_num","vrest","ri","sag","tau","vm_for_sag","f_i_curve_slope","adaptation","latency","avg_isi","upstroke_downstroke_ratio_long_square","peak_v_long_square","peak_t_long_square","trough_v_long_square","trough_t_long_square","fast_trough_v_long_square","fast_trough_t_long_square","threshold_v_long_square","threshold_i_long_square","threshold_t_long_square","upstroke_downstroke_ratio_ramp","peak_v_ramp","peak_t_ramp","trough_v_ramp","trough_t_ramp","fast_trough_v_ramp","fast_trough_t_ramp","threshold_v_ramp","threshold_i_ramp","threshold_t_ramp","upstroke_downstroke_ratio_short_square","peak_v_short_square","peak_t_short_square","trough_v_short_square","trough_t_short_square","fast_trough_v_short_square","fast_trough_t_short_square","threshold_v_short_square","threshold_i_short_square","threshold_t_short_square"
"SM-GE95N_S111_E1-50",15,18,-70.2859887017144,237.499803304672,0.0940454825758934,14.5737567636446,-87.9874954223633,0.587068991950226,0.0182952660850389,0.02242,44.3827272727273,1.56663760416167,21.8500003814697,0.59994,-57.8062515258789,0.60114,-57.6625022888184,0.60096,-33.8750038146973,80,0.59962,1.54333555072278,22.4479160308838,3.85668666666667,-58.03125,3.8578,-57.9000053405762,3.85768,-33.2958335876465,83.9583358764648,3.85636666666667,1.61798264284766,20.5187492370605,0.50342,-70.5031280517578,0.70038,-61.109375,0.50447,-38.5531234741211,410,0.50313
"SM-GE95N_S140_E1-50",12,15,-64.6642837524414,239.375099539757,0.0337231270968914,27.0284371408186,-81.6375045776367,0.215517248126468,0.337442165990889,0.02184,178.308,2.05980248806347,19.75,0.56368,-57.1000022888184,0.56512,-57.0000038146973,0.56504,-45.1937522888184,59.9999961853027,0.56326,1.94254728577303,21.189582824707,3.74357333333333,-55.6729164123535,3.74502,-55.6083374023438,3.7449,-40.6979179382324,81.1666641235352,3.74314666666667,1.9639356264683,18.4624996185303,0.50356,-65.2624969482422,0.9795,-58.1812515258789,0.50498,-44.6812515258789,370,0.50318
"SM-GE95N_S112_E1-50",17,20,-72.0017614364624,127.968788146973,0.0752853825688362,13.4216337365178,-81.8874969482422,0.115000011825553,0.141069618708847,0.04694,51.275,1.68586304007116,20.9312515258789,0.5822,-49.1875038146973,0.58932,-48.9000015258789,0.58314,-34.84375,200,0.58186,1.49509812654437,20.9062519073486,12.20054,-46.9958381652832,12.2015466666667,-46.8875007629395,12.2014466666667,-27.9624996185303,292.541656494141,12.2001866666667,1.60025200104249,18.7562522888184,0.50344,-72.2312469482422,0.68224,-56.9500045776367,0.50464,-37.3937530517578,810,0.50314
"SM-GE95N_S130_E1-50",18,26,-65.4505761464437,308.906346559525,0.0223539173603058,43.6706719316511,-89.7437591552734,0.181249995231628,0.0621597844987908,0.0268200000000001,46.6533333333333,2.14998110082024,22.0187511444092,0.63958,-60.0062484741211,0.64202,-59.9000015258789,0.64162,-44.0562515258789,29.9999980926514,0.63898,2.02430501322936,20.5645847320557,1.94305333333333,-60.2583351135254,1.94535333333333,-60.1166687011719,1.9451,-41.9500007629395,36.0833320617676,1.94244,2.15154187589712,19.0962505340576,0.503648,-66.5612487792969,1.146228,-60.3199996948242,0.50582,-45.9800033569336,330,0.503124
"SM-GE95N_S104_E1-50",14,17,-63.207396613227,203.2810151577,0.00777648109942675,18.1657426423573,-78.6062469482422,0.0534482781527008,0.168464113053179,0.02564,26.89,2.11431469355503,19.1999988555908,0.6356,-48.5437507629395,0.63756,-48.3687477111816,0.63728,-34.0625,80,0.6352,1.4150828679673,18.127082824707,8.46163333333333,-42.0979156494141,8.4635,-41.96875,8.46331333333333,-22.877082824707,199.08332824707,8.46108666666667,2.02715579416708,17.3375015258789,0.50352,-63.2562484741211,1.60254,-51.5125007629395,0.50534,-34.875,450,0.50314
"SM-GE95N_S131_E1-50",13,18,-69.5017776489258,206.562414765358,0.105309441685677,23.7874921964152,-84.9625015258789,0.359090909090909,0.0484323860311632,0.04608,76.5466666666667,1.90073050116221,33.4562492370605,0.91226,-53.2000045776367,0.9135,-53.0125007629395,0.91336,-35.3250007629395,110,0.91188,1.86699033364615,29.4375,4.76330666666667,-54.7312507629395,4.76459333333333,-54.6041679382324,4.76444,-38.435417175293,106.666664123535,4.76291333333333,1.76150195852958,29.0812511444092,0.50339,-69.4312515258789,0.83753,-59.0187530517578,0.50443,-39.8218765258789,650,0.50305
"SM-GE95N_S105_E1-50",23,28,-70.1425389607747,247.500002384186,0.0359527580440044,18.0188751746414,-89.1999969482422,0.393908666239017,0.036648014752247,0.03886,59.396,1.95041279047131,29.3500022888184,0.70084,-52.9750022888184,0.71824,-52.1812515258789,0.70184,-38.8750038146973,59.9999961853027,0.70044,1.90003219707475,26.7562503814697,2.98716,-54.6000022888184,3.00514666666667,-53.4895820617676,2.98819333333333,-40.4354209899902,62.25,2.98678,1.89662166281792,27.0178565979004,0.50332,-70.7553558349609,0.834631428571429,-56.4669723510742,0.504308571428571,-43.894645690918,540,0.502971428571429
"SM-GE95N_S132_E1-50",14,17,-76.4658847384983,275.312423706055,0.0143294529989362,17.55905369373,-98.4937515258789,0.269827591247418,0.124358266574127,0.0218200000000001,36.064,1.96802771916812,21.7875022888184,0.57182,-59.0437545776367,0.5736,-58.8374977111816,0.57336,-41.1687545776367,59.9999961853027,0.57134,1.43342454681975,20.2791690826416,5.63267333333333,-58.1041679382324,5.63468,-57.9520874023438,5.63441333333333,-31.4083347320557,128.375,5.6321,2.03521419762531,14.6062507629395,0.50359,-77.0062484741211,1.18691,-57.59375,0.5055,-45.0406265258789,420,0.50315
"SM-GE95N_S106_E1-50",14,17,-59.5327458381653,277.34375,0.0808029547333717,12.673138946367,-81.4812469482422,0.594999983501432,0.0166904843623432,0.0116200000000001,32.7493333333333,3.66733535493963,40.90625,0.56378,-47.7125015258789,0.57732,-44.0000038146973,0.56558,-33.7874984741211,40,0.56344,3.89298018117966,45.03125,2.26206,-47,2.27708,-42.8687553405762,2.26418,-31.258337020874,44.0833320617676,2.26171333333333,3.31779423630482,43.8499984741211,0.5035,-60.4468765258789,1.1173,-44.1312484741211,0.50509,-35.5093765258789,220,0.50319
"SM-GE95N_S142_E1-50",16,19,-69.8451571994358,249.488651752472,0.127729147672653,18.6123161728207,-87.3000030517578,0.127102804004868,0.0850094399614832,0.02412,36.3,1.87103222870425,13.3249998092651,0.54724,-54.2749977111816,0.5488,-54.0750045776367,0.54862,-40.4312515258789,90,0.54684,1.37607855568944,6.37625026702881,8.052176,-51.9075012207031,8.056032,-51.5675003051758,8.053648,-36.3912544250488,188.824996948242,8.051624,1.71820999328145,14.2937507629395,0.50348,-70.7937469482422,1.24118,-58.8000030517578,0.50497,-40.3875007629395,509.999969482422,0.5031
"SM-GE95N_S133_E1-50",13,16,-76.0137519836426,147.031396627426,0.0559182092547417,15.4919575462367,-87.3375091552734,0.0999999866485605,0.37285179670398,0.03566,61.5466666666667,1.69589287891417,34.3625030517578,0.57602,-57.7124977111816,0.57716,-57.6000022888184,0.57706,-38.6437530517578,119.999992370605,0.57562,1.40190927734075,30.9895839691162,8.74258,-56.8166656494141,8.74382666666667,-56.7375030517578,8.74372,-29.15625,206.08332824707,8.74212,1.71148406668405,32.8624992370605,0.50358,-76.75,1.54632,-58.1187477111816,0.50464,-42.6187515258789,770,0.50318
"SM-GE95N_S121_E1-50",12,15,-67.5627034505208,117.49991774559,0.0332350395619869,8.6375802932567,-76.5437469482422,0.242647058823529,0.017593753326221,0.02806,88.24,3.60936150463899,27.8000011444092,0.70358,-53.4375,0.7148,-48.8937492370605,0.70744,-38.2750015258789,160,0.70316,3.64033502174367,30.6000003814697,7.17032666666667,-53.8458366394043,7.18064666666667,-50.3895835876465,7.17478666666667,-37.3291664123535,166.79167175293,7.16991333333333,2.54118300151735,27.7812519073486,0.50344,-67.5499954223633,0.62898,-58.1500015258789,0.50862,-34.8875045776367,660,0.5031
"SM-GE95N_S134_E1-50",17,20,-75.213621351454,97.0312058925629,0.0364127345383167,6.69317021199637,-82.0687484741211,0.718103375950769,0.00812237982816928,0.0498000000000001,32.2772413793103,1.43929253604598,18.21875,0.64066,-56.9125022888184,0.64166,-56.8312530517578,0.64156,-34.7125015258789,230,0.64034,1.35965292083082,18.15625,11.33292,-56.7666664123535,11.3339733333333,-56.6583366394043,11.3338466666667,-32.8354148864746,270.875,11.3325733333333,1.4868331012347,22.8250007629395,0.50352,-75.5187530517578,1.29778,-60.6500015258789,0.50442,-43.3250045776367,680,0.5032
"SM-GE95N_S107_E1-50",21,23,-64.4814220004612,111.406318843365,0.0747192278504372,8.96501036270971,-73.0250015258789,0.242056074766355,0.00688772281636298,0.04922,59.35625,3.5165434319974,36.2062492370605,0.94944,-40.1875,0.95858,-38.4562492370605,0.95428,-20.5499992370605,260,0.94898,3.46777955254099,36.6895790100098,10.2732933333333,-42.40625,10.2828733333333,-39.7770843505859,10.2776933333333,-21.1395854949951,244.375,10.2728466666667,2.35466844754211,42.1875,0.50346,-65.4437561035156,1.54604,-52.3375015258789,0.50898,-31.6812515258789,790,0.5031
"SM-GE95N_S124_E1-50",17,19,-58.0158576965332,131.250083446503,0.0246837362647057,14.2887070154219,-68.1687545776367,0.0308411214953271,0.114537444933923,0.0208200000000001,27.24,1.81644075284367,29.3000011444092,0.56798,-42.28125,0.56916,-42.2000045776367,0.56908,-27.3687496185303,150,0.56764,1.66671768171935,34.247917175293,10.78668,-36.9875030517578,10.78786,-36.9104156494141,10.7877666666667,-19.6062507629395,257.208343505859,10.7863,1.72373479870183,30.15625,0.503446666666667,-57.9562530517578,0.734146666666667,-46.7479133605957,0.504633333333333,-28.8166675567627,580,0.503126666666667
"SM-GE95N_S135_E1-50",11,14,-74.3021297454834,259.687215089798,0.0389007963240147,16.3163287371656,-98.8249969482422,0.270000012779232,0.139920353773177,0.01424,68.9381818181818,4.37338428674248,53.2437477111816,0.5478,-43.3937492370605,0.5495,-43.3125,0.54928,-40.0249977111816,59.9999961853027,0.54748,5.61611520024302,54.3645820617676,3.21571333333333,-50.5437507629395,3.2319,-45.2520866394043,3.21818,-34.1770820617676,67.9166641235352,3.21538666666667,5.11360738342997,54.1250038146973,0.50358,-74.2687530517578,0.86892,-44.90625,0.50528,-48.4812507629395,280,0.50326
"SM-GE95N_S108_E1-50",12,15,-75.2972929212782,309.374809265137,0.0306147634983063,13.8579527723928,-102.5625,0.349137920885391,0.0643466409016541,0.01348,45.338,3.15459555003789,45.2937507629395,0.56758,-48.90625,0.56894,-48.7250022888184,0.5688,-38.9249992370605,50,0.56726,3.38409007908664,37.0625038146973,2.35867333333333,-50.6312522888184,2.37702666666667,-47.6812477111816,2.36026,-38.1208343505859,46.5,2.35834,3.10749773224284,40.1062507629395,0.50338,-74.71875,1.26294,-50.1187515258789,0.50452,-44.0625038146973,270,0.50308
"SM-GE95N_S126_E1-50",14,17,-66.3197116851807,221.562370657921,0.14517280459404,18.5696393731447,-83.0499954223633,0.38,0.0226166765591592,0.02474,53.9575,2.02362939409557,17.5500011444092,0.55942,-50.9437522888184,0.56076,-50.7562484741211,0.56056,-38.6062507629395,90,0.55906,1.91936520944329,13.3291673660278,4.35577333333333,-48.7729187011719,4.36948666666667,-46.8750012715658,4.35712666666667,-33.0062522888184,96.5,4.35540666666667,1.83531087358095,12.2218742370605,0.50352,-65.9656295776367,0.73058,-53.9906311035156,0.50501,-34.0437545776367,489.999969482422,0.5032
"SM-GE95N_S136_E1-50",17,22,-77.7190683538263,172.656238079071,0.058879766613245,12.1912378335387,-92.59375,0.294827574168598,0.0348999608509247,0.06048,59.1622222222222,1.63889434344293,29.0000019073486,0.59436,-55.3187522888184,0.59532,-55.2437477111816,0.59524,-32.7937545776367,110,0.59402,1.4848161136075,26.8421878814697,6.64751,-55.5515632629395,6.64849,-55.4906311035156,6.648415,-31.8562507629395,153.71875,6.64714,1.68165057267146,31.4812507629395,0.50342,-78.1031341552734,1.20705,-61.6218795776367,0.50432,-44.0031242370605,610,0.5031
"SM-GE95N_S167_E1-50",12,15,-65.3049858940972,245.000064373016,0.107387334108353,34.568774313414,-83.6937484741211,0.320689646849025,0.0288560593628596,0.04784,67.3557142857143,2.01003512647072,38.6812515258789,0.75688,-52.7687530517578,0.79102,-51.9812507629395,0.75824,-37.0812530517578,50,0.75644,1.93680094785168,38.2312507629395,2.68893333333333,-52.2750053405762,2.69912666666667,-51.8562507629395,2.69022666666667,-36.6687469482422,54.7916679382324,2.68848,1.98540484683807,40.6250038146973,0.50344,-65.7249984741211,1.28118,-54.9562530517578,0.50476,-42.7874984741211,600,0.50302
"SM-GE95N_S151_E1-50",17,20,-76.0497190687392,163.750261068344,0.0577851161360741,12.4162376769433,-88.3125076293945,0.814655154156706,0.00761836605556209,0.01068,16.4583783783784,1.37507888317978,14.1999998092651,0.5349,-59.9249992370605,0.53618,-59.7812538146973,0.53604,-29.6937522888184,220,0.53454,1.18797991005497,9.75833415985107,12.0436466666667,-57.0375022888184,12.0451666666667,-56.9020843505859,12.0450066666667,-27.9854183197021,288.666656494141,12.0431933333333,1.65004035886259,18.359375,0.50341,-76.171875,1.20112,-65.1125030517578,0.50452,-46.390625,550,0.50308
"SM-GE95N_S147_E1-50",18,21,-72.8849983215332,191.406428813934,0.0458275824785233,18.8410764156421,-87.7062530517578,0.05,0.321352160890031,0.02846,46.74,2.21685593878987,36.2000007629395,0.5639,-51.1125030517578,0.56522,-51.0375022888184,0.56512,-40.1624984741211,110,0.56352,1.63898112912341,24.5078125,8.66397,-43.5250053405762,8.67672,-41.7937545776367,8.66546,-28.0531272888184,204.1875,8.663455,2.14524320370021,34.3562507629395,0.5035,-72.7062530517578,0.79704,-52.8062515258789,0.50476,-42.3750038146973,650,0.50312
"SM-GE95N_S148_E1-50",15,22,-70.7005988226996,381.718426942825,0.0776658058166504,30.1457607625605,-98.6250076293945,0.617241385569893,0.0513830232011554,0.03,40.7539130434782,2.07003748752738,30.1187496185303,0.70808,-57.6187515258789,1.2373,-52.1937484741211,0.7097,-40.4937477111816,20,0.7075,1.92685203788342,32.3125,1.89763333333333,-51.9833335876465,1.89931333333333,-51.8937530517578,1.89914,-38.1833343505859,35,1.89705333333333,1.96035469584858,31.3673629760742,0.520482222222222,-70.957633972168,1.15486,-53.3743095397949,0.521946666666667,-38.4826393127441,420,0.519971111111111
"SM-GE95N_S152_E1-50",14,19,-69.0919144948324,172.812268137932,0.0252973437309265,22.5520613057741,-81.71875,0.27803738317757,0.00839988610982369,0.0414600000000001,59.02125,2.61630176869276,34.4124984741211,0.68582,-56.0375022888184,0.6979,-55.7375030517578,0.6875,-40.5499992370605,100,0.68534,2.51527293446996,36.8750038146973,5.16389333333333,-55.9812507629395,5.16582666666667,-55.7958335876465,5.16546666666667,-38.7312507629395,116.625,5.16341333333333,2.26844983683554,34.502498626709,0.503676,-69.1362457275391,1.217848,-59.9200019836426,0.505116,-44.1412544250488,670,0.503256
"SM-GE95N_S149_E1-50",16,19,-67.4904153997248,217.098444700241,0.32252836227417,19.0022638945547,-84.5312576293945,0.350000013351434,0.06067406795714,0.0312600000000001,60.11,1.72797962739,39.4000015258789,0.57844,-53.8375015258789,0.57932,-53.7750015258789,0.57926,-36.1375007629395,80,0.5781,1.69862714543376,38.9083366394043,3.95586,-53.8833351135254,3.95675333333333,-53.8166694641113,3.95670666666667,-34.3583335876465,86.4166641235352,3.95551333333333,1.77048759003217,38.8062477111816,0.50364,-69.1187515258789,0.66778,-55.5500030517578,0.50454,-41.4812545776367,610,0.5033
"SM-GE95N_S153_E1-50",14,16,-67.1560344696045,174.06253516674,0.0625289604067802,16.9062378099229,-79.8812484741211,0.311214953271027,0.046724218827318,0.026,47.1742857142857,1.82213015051318,26.4000015258789,0.56772,-51.2750015258789,0.569,-51.1875038146973,0.56884,-34.4187507629395,130,0.56738,1.71680853584109,25.904167175293,6.28018666666667,-49.6499977111816,6.28147333333333,-49.5541687011719,6.28137333333333,-30.3041687011719,144.54167175293,6.27982666666667,1.65593375226384,26.1187515258789,0.50338,-67.3437576293945,0.82538,-55.8000030517578,0.50468,-27.4375,630,0.50308
"SM-GE95N_S169_E1-50",21,24,-63.4429779052734,200.781434774399,0.130670323967934,20.8337101759279,-77.7000045776367,0.349999986648553,0.0589250302566984,0.05776,63.4857142857143,2.26973884114418,9.64375019073486,0.70044,-39.5562515258789,0.75452,-35.5125045776367,0.70276,-27.6000022888184,100,0.6999,2.36773129751471,5.69000005722046,5.130524,-37.2987518310547,5.150688,-33.536247253418,5.13358,-24.2212524414062,115.824996948242,5.129968,1.76876008797174,13.0406246185303,0.50362,-64.1281280517578,0.85486,-45.2531242370605,0.5075,-15.3875007629395,870,0.50321
"SM-GE95N_S150_E1-50",14,17,-64.2829561233521,363.74968290329,0.0796980783343315,25.9582180400311,-91.6749954223633,0.444999994945524,0.0627695160231346,0.02474,54.9894117647059,2.13174283576441,18.1687488555908,0.59736,-48.2062492370605,1.29558,-47.0062484741211,0.59944,-34.9312515258789,40,0.59676,2.12347577083881,15.4937505722046,2.45269333333333,-45.6708374023438,2.46566,-45.2000007629395,2.45500666666667,-33.9979209899902,48.875,2.45208,2.05552744275855,10.2249994277954,0.50392,-64.1749954223633,1.13174,-47.5750045776367,0.5062,-34.6624984741211,410,0.50338
"SM-GE95N_S171_E1-50",20,23,-66.2576836480035,101.335242390633,0.0508098416030407,9.87720892625297,-73.3062515258789,0.225,0.00337032739984757,0.0434800000000001,71.9446153846154,3.77670654898612,21.0687522888184,0.60856,-43.53125,0.61988,-40.9750022888184,0.6133,-27.3500003814697,300,0.608,3.71012331780134,21.1937503814697,12.5862466666667,-42.1708335876465,12.5966866666667,-40.5812530517578,12.5920466666667,-25.0000019073486,302.208343505859,12.5856733333333,2.32168457427402,20.6749992370605,0.50332,-66.2000045776367,0.64636,-59.4875030517578,0.51106,-23.2750015258789,1050,0.5029
"SM-GE95N_S155_E1-50",13,16,-74.2627673678928,365.781188011169,0.124870441854,24.356697026696,-101.968757629395,0.4913793502608,0.0174134762658914,0.03274,43.3318181818182,2.48943769724632,35.0374984741211,0.65706,-57.7000045776367,0.65924,-57.4562530517578,0.65892,-36.3562507629395,59.9999961853027,0.6566,2.41202740912351,35.1499977111816,3.1278,-56.6520881652832,3.13001333333333,-56.4645843505859,3.12958666666667,-34.8208351135254,65.75,3.12733333333333,2.12395475293221,27.2416687011719,0.503493333333333,-74.0395812988281,0.94428,-58.9708366394043,0.505333333333333,-37.2062530517578,430,0.503113333333333
"SM-GE95N_S156_E1-50",16,19,-73.1134813096788,174.218937754631,0.0815137624740601,9.47648860758004,-86.1687545776367,0.296551724137931,-0.00802628659203585,0.00956000000000001,49.46,1.35379904159373,22.8000011444092,0.56394,-63.3374977111816,0.56474,-63.21875,0.56464,-40.1375045776367,130,0.56364,1.2682812102703,18.0249996185303,7.50532,-61.3541679382324,7.50614,-61.2750053405762,7.50608666666667,-36.2958374023438,175.20832824707,7.50498666666667,1.46186714526322,22.4499988555908,0.503233333333333,-73.3375015258789,0.990613333333333,-65.3562545776367,0.503973333333333,-49.0375022888184,340,0.502953333333333
"SM-GE95N_S157_E1-50",13,16,-64.1324105262756,163.906276226044,0.12948089838028,14.2218013563487,-76.8375015258789,0.369999957275393,0.0402625210689328,0.07198,60.6453333333333,1.84277913886848,27.4750003814697,0.76834,-50.1000022888184,0.77888,-46.4375,0.76962,-30.5000019073486,119.999992370605,0.76796,1.65064185268124,27.3520832061768,6.89814666666667,-46.6541709899902,6.90694,-45.0854187011719,6.89934,-25.0041675567627,160.04167175293,6.89776666666667,1.75033243535677,29.5343742370605,0.50354,-64.4125061035156,0.61874,-55.4812545776367,0.50505,-34.828125,570,0.5032
"SM-GE95N_S172_E1-50",16,21,-64.4995985031128,215.468972921371,0.0538850463926792,13.8762099712062,-81.2562561035156,0.33999999122619,0.00472838162898978,0.0288200000000001,57.535,3.64010427314958,27.3437519073486,0.61268,-42.4624977111816,0.62786,-39.0187492370605,0.6178,-28.875,100,0.61192,3.26573684901198,29.0354156494141,4.94194,-41.7041664123535,4.95659333333333,-39.2437477111816,4.94748,-27.185417175293,111.083335876465,4.94114,2.75813280082833,34.1812477111816,0.50366,-64.6062469482422,0.76298,-52.5375022888184,0.5122,-32.6187515258789,540,0.50304
"SM-GE95N_S158_E1-50",14,17,-68.8559513092041,236.71855032444,0.0956956669688225,30.9840921009795,-89.59375,0.319999992561339,0.0280196601294392,0.03994,58.96125,2.10469404441506,19.6062488555908,0.64842,-56.2437515258789,0.66996,-52.5875015258789,0.64974,-39.6937522888184,40,0.64802,2.13807345349753,19.2083339691162,2.16304666666667,-57.3541679382324,2.18348,-52.7625007629395,2.16445333333333,-40.6395835876465,41.6666679382324,2.16262666666667,1.89891874138882,21.7312507629395,0.5033,-69.6500015258789,0.84432,-57.0937538146973,0.50468,-38.7187538146973,540,0.50292
"SM-GE95N_S159_E1-50",22,24,-74.182118733724,87.0313569903374,0.0158462785184383,5.07110147425196,-80.8125076293945,0.907476635514017,0.00262126961615199,0.00736000000000003,21.1986956521739,1.73548304471224,18.4250011444092,0.51214,-55.6937484741211,0.51346,-55.5812530517578,0.51324,-35.9937515258789,330,0.5118,1.31947855645301,14.1041669845581,15.9398733333333,-53.3812446594238,15.9414666666667,-53.1666679382324,15.9411666666667,-25.602087020874,386,15.93946,1.74141929336012,20.5750007629395,0.50348,-73.7999954223633,0.89466,-60.8562545776367,0.50476,-42.2000045776367,570,0.50316
"SM-GE95N_S173_E1-50",15,18,-65.4418516159058,151.093661785126,0.0384503677487373,14.6265695010845,-76.2250061035156,0.185,0.13734697219721,0.03588,51.7,2.05133470467944,23.2250022888184,0.61114,-44.7687492370605,0.6129,-44.6437530517578,0.6127,-31.9250011444092,140,0.6107,1.83526738226936,25.7708339691162,8.59925333333334,-43.9208374023438,8.60080666666667,-43.8354187011719,8.60066,-26.3812484741211,202.5,8.5988,1.94984297368738,25.6275024414062,0.503412,-65.8274993896484,1.04198,-51.4287528991699,0.504868,-33.8950004577637,700,0.503012
"SM-GE95N_S181_E1-50",17,20,-70.09070248074,183.948755264282,0.0114022828638554,8.01215875217487,-83.1125030517578,0.245,0.0157542348248428,0.0305800000000001,80.6545454545454,2.72629307739942,18.90625,1.36532,-52.5062484741211,1.37816,-50.2874984741211,1.372,-30.2062492370605,130,1.3646,3.11306592601288,19.1333332061768,6.86296666666667,-50.4937477111816,6.87429333333333,-48.4020881652832,6.86839333333333,-30.5874996185303,159.125,6.86233333333333,2.13468661977706,20.1500015258789,0.503505,-71.0140686035156,0.85319,-62.6875,0.51055,-35.6390609741211,530,0.503065
"SM-GE95N_S182_E1-50",20,22,-67.262749671936,157.968893647194,0.0449068285524845,10.2496400960213,-78.6187591552734,0.44392518853085,0.00765104706706898,0.01358,33.9420689655172,2.84595301522794,10.3750009536743,0.66334,-46.4812507629395,0.66968,-45.4437522888184,0.66696,-32.21875,210,0.66278,2.66177579556356,6.55000066757202,9.48948666666667,-42.2520866394043,9.49663333333333,-41.5604209899902,9.4941,-25.7833347320557,224.79167175293,9.48886,2.31309083625366,-0.709374904632568,0.50389,-67.6906280517578,0.69192,-63.09375,0.51185,-31.7218742370605,610,0.50348
"SM-GE95N_S183_E1-50",14,17,-68.3808193206787,74.6873840689659,0.0360433720052242,5.77087335573571,-74.625,0.26,-0.00334754128784464,0.07786,62.8314285714286,3.34860946070271,36.9562492370605,0.81224,-39.6624984741211,0.82178,-37.0187492370605,0.81604,-18.5,310,0.81168,3.25507499550066,36.9562492370605,12.5922133333333,-39.2687530517578,12.6004066666667,-37.5854148864746,12.5964266666667,-18.5479164123535,302.375,12.5916666666667,2.25142005208507,37.9812545776367,0.50364,-68.21875,0.61936,-58.4500007629395,0.51088,-23.5499992370605,1009.99993896484,0.50322
"SM-GE95N_S177_E1-50",16,19,-63.9414394378662,279.843688011169,0.107695534825325,14.2753062363766,-84.3375015258789,0.074468085106383,0.276009062230599,0.01992,19.42,3.6195534847105,22.7000007629395,0.54786,-39.5437507629395,0.54998,-39.3812522888184,0.54968,-35.6250038146973,70,0.5474,3.69828791138686,20.8833332061768,2.97502666666667,-41.7312507629395,3.00356,-40.3375015258789,2.97738666666667,-33.8624992370605,61.875,2.97455333333333,3.80123335273377,17.9249992370605,0.50456,-64.2562484741211,1.0961,-40.8999977111816,0.50698,-40.9375038146973,360,0.50414
"SM-GE95N_S184_E1-50",26,28,-58.8383199518377,121.874898672104,0.123387210071087,10.2521525513404,-68.4375,0.25981308411215,-0.00106667929709905,0.01092,55.3928571428571,2.4963604076557,39.7687530517578,0.51736,-33.5625,0.51952,-33.2750015258789,0.51892,-23.7687511444092,270,0.51692,3.55308706122876,-8.51250076293945,0.82658,-59.8437538146973,16.56802,-49.4625015258789,0.83666,-56.8250045776367,8.25,0.82598,2.29204084614265,41.9812545776367,0.50364,-59.5187492370605,0.61728,-48.7937507629395,0.51002,-24.4562492370605,760,0.50322
"SM-GE8Y4_S122_E1-50",15,18,-67.2586093478733,114.374727010727,0.180348336696625,27.8784343265389,-75.4187469482422,0.0784482695798378,0.0778855267766043,0.07406,164.336,4.40876438071817,47.2500038146973,0.7017,-38.4062538146973,0.70522,-38.2000007629395,0.70462,-39.71875,110,0.70116,4.40000810105828,42.9208374023438,4.64352,-39.1854209899902,4.64714666666667,-38.8416633605957,4.64654,-39.7000007629395,103.625,4.64299333333333,3.89714138474679,42.9828109741211,0.503625,-68.5781326293945,0.64088,-46.9828109741211,0.50582,-43.9203109741211,1360,0.503145
"SM-GE95N_S191_E1-50",15,21,-63.7266623179118,202.812179923058,0.075064405798912,12.19227731627,-79.9499969482422,0.0966183613623542,-0.167824642508436,0.34788,118.012,2.83539234070462,33.5187492370605,1.44914,-50.7500038146973,1.46102,-48.2000045776367,1.45482,-23.4687519073486,80,1.44862,2.52033678078731,34.4437522888184,5.23146,-44.6770820617676,5.24155333333333,-42.8666687011719,5.23678,-19.5854187011719,118.291664123535,5.23088,2.82563953184675,42.8375015258789,0.50342,-64.65625,0.7449,-54.6437492370605,0.50694,-29.4062519073486,540,0.50304
"SM-GE95N_S188_E1-50",12,15,-70.468674659729,211.56233549118,0.0346638113260269,11.3941001458166,-87.6374969482422,0.315000025081631,0.0126041155108943,0.01696,55.02,3.21549264230699,22.7749996185303,0.58304,-50.71875,0.60988,-46.1687507629395,0.58704,-41.8437538146973,59.9999961853027,0.58238,2.87902368511943,24.3062515258789,2.49106,-52.3562507629395,2.51906,-46.9791679382324,2.49463333333333,-42.1958351135254,49.8333320617676,2.49037333333333,3.28906907550813,24.78125,0.50381,-70.8781280517578,1.57274,-55.7468757629395,0.50771,-47.5437507629395,280,0.50327
"SM-GE95N_S189_E1-50",10,13,-72.5878324508667,245.156466960907,0.0470495633780956,12.6092970934427,-93.2812576293945,0.465000039386745,0.0171053324726691,0.02054,34.1742857142857,3.96791016834575,37.8937492370605,0.58218,-47.5000038146973,0.5901,-45.4874992370605,0.58488,-36.2625007629395,59.9999961853027,0.58168,4.08450775695637,36.3604164123535,2.59185333333333,-50.3812522888184,2.61179333333333,-47.3666687011719,2.59534666666667,-35.9583320617676,52.3333320617676,2.59134666666667,3.49374479478187,34.2718734741211,0.50356,-72.4937515258789,1.46413,-51.8625030517578,0.50803,-40.6375007629395,360,0.50314
"SM-GE95N_S190_E1-50",12,15,-61.0273733139038,175.000175833702,0.0550562106072903,10.7377182916349,-73.7937545776367,0.195000004386898,0.0270202954847562,0.01358,111.855,3.22142362979995,39,0.58186,-44.5999984741211,0.64136,-39.1062545776367,0.58394,-32.1937484741211,80,0.58136,3.08584551482204,39.7687530517578,4.19254,-41.0666694641113,4.21599333333333,-38.4375,4.1947,-31.4187526702881,92.375,4.19203333333333,3.1506484534222,37.5250015258789,0.50377,-61.125,1.31421,-41.3687515258789,0.50572,-38.9968757629395,310,0.5033
