,0,1,2,3,4,5,6,7,8,9
Gpr83,0.003618856,-0.0022590337,0.01166891,0.005973563,0.0014966364,-0.0048870626,-0.013450221,-0.027638039,0.002826387,0.021497326
Zhx1,-0.0053304676,-0.00047110996,-0.017005228,0.035117235,0.069941394,0.056124095,-0.0151177915,-0.017994605,-0.028339658,0.012751248
St3gal6,0.016520953,0.0094655035,-0.010962071,0.026049387,-0.0033580107,-0.0053175753,0.008429836,-0.013841562,0.020647043,0.013973716
Kcnh1,-0.013157246,0.07282343,-0.045493186,-0.037196245,-0.010755223,0.072241746,-0.11125897,-0.06015568,-0.06229692,0.0055739637
Uba3,0.008158881,0.005611411,-0.013122951,0.015735885,-0.028000323,0.043500427,-0.022940971,0.0011384307,-0.028375886,0.021919843
Rragc,0.0055272,-0.019853868,-0.03804165,0.024990708,0.008710441,0.0007708288,0.017042492,-0.03286318,0.016650848,0.0074168066
Samd10,0.0041949535,0.0036287901,0.0020914227,0.02009476,-0.0048087994,0.011176115,0.0022037064,-0.02172635,0.011366238,0.0064958325
Ostm1,0.035033576,0.04530129,0.05964898,0.03892071,-0.03782581,-0.037989248,-0.014681645,-0.031391636,-0.0419555,-0.01649599
Epha3,0.0046148817,0.0057259225,0.006803814,0.016223866,-0.001549186,0.012298006,0.0046822173,-0.03798672,-0.01982013,0.006626494
Prdx3,0.03831622,0.015281213,-0.043822598,-0.006690017,-0.018466141,-0.036691062,0.028169911,-0.021558894,0.0129809035,0.042111456
Bcl2l11,0.023515632,0.023843393,0.009789335,0.01151059,0.03932988,-0.011143694,0.0023866103,-0.020892872,-0.013590261,0.035026558
Fgf9,0.012108782,0.006025692,-0.0006102682,0.022655098,0.0541374,0.008169106,0.00017160863,-0.009774768,-0.002301824,0.032273162
Tmem176b,0.02496988,-0.0029793615,-0.025353666,0.013892071,-0.012189899,-0.0073996293,0.015863962,-0.024215631,0.025292197,0.015970876
Klhl13,-0.022648053,0.03586579,-0.0016092771,0.033706497,0.063218236,0.011457901,-0.019406846,0.0057730954,0.010764042,0.026216464
Mcoln1,-0.0012759614,0.0058120764,-0.013911603,0.023581142,0.012430267,0.00853951,0.001524636,-0.010642429,0.0011804313,0.021770807
Ctsf,-0.03829443,0.019401923,-0.04040843,0.02512051,0.0049302178,0.061690476,-0.025331503,0.0034445801,-0.02452366,0.022911808
Slc6a15,0.0011878081,-0.005481657,-0.036773056,0.019264616,-0.0005966024,-0.03759126,0.033307444,0.0062358896,-0.0119467545,0.056573715
Strap,0.03414803,0.025288275,-0.062374283,-0.0019690427,-0.013865587,-0.016253958,0.0271435,-0.02469057,0.025509225,0.0281222
Fam3c,0.020450572,0.036697224,0.025005087,0.03217046,0.07007527,0.015255271,-0.016039183,0.0666927,0.042591512,0.0615958
Rnf4,0.02251621,-0.005548866,0.0022699237,0.013855394,0.03429487,0.010465593,0.006214232,-0.00095736666,-0.005583564,0.04393603
Dhx32,-0.0081545245,-0.017269325,-0.03033653,0.029672883,0.027087046,-0.0031850724,0.0118729025,-0.007959635,-0.0054352484,0.03275416
Glod4,-0.0048973276,-0.011218094,-0.010048793,0.007651133,0.01824603,0.0057663666,-0.01971663,-0.034536224,0.013993317,0.014229884
Lrfn2,0.0047987336,0.006870448,0.0002896887,0.01625975,-0.005415788,0.014074925,-0.0042691985,-0.023769448,-0.012012764,0.01217917
Pomgnt1,0.025199259,-0.0009448474,0.018823491,0.014721812,-0.0058161668,0.011786942,0.00039489975,-0.008002931,0.012059212,0.02091451
Zfp68,0.005088713,-0.00037294242,0.0021888278,0.010192131,-0.016026754,0.003629246,8.2178696e-05,-0.00993643,0.0038534275,0.026569638
Entpd6,-0.010918043,0.013145992,-0.018931404,0.009506555,-0.00330854,0.05085353,-0.019060722,-0.011043089,-0.039778877,0.026481878
LOC102633497,-0.08381638,0.07823571,0.010079581,0.06713579,-0.09600596,0.075272456,-0.1140527,0.10247396,-0.1342365,0.03792304
Nicn1,-0.009298207,-0.0032064887,-0.01742987,0.026374122,0.0056318203,0.005337006,-0.000304261,0.00016811774,-0.006831872,0.02890528
Fam57a,0.016844762,-0.007365218,-0.0013436129,0.015529849,5.835263e-05,0.010190641,-0.00314031,-0.04019784,-0.056914702,0.014834633
Zbtb20,0.005667045,-0.02689577,-0.0023803746,0.024597378,0.014703827,0.0070282384,0.0075749755,-0.032564227,-0.03294616,0.017413866
Diras2,0.0052423575,-0.048948914,-0.009930462,0.058196016,0.018693572,-0.04976794,0.078644596,-0.011778638,-0.06323882,0.03944921
Wdr1,-0.011985858,-0.007907307,-0.0049686246,0.011285454,0.018662535,0.0012640397,-0.015565112,-0.026926247,0.03300044,0.014065419
N28178,-0.036095165,-0.018566027,-0.012471637,0.02415227,-0.014792698,-0.014867049,-0.06466257,-0.03235328,0.0066668647,-0.0026304591
Degs1,-0.02748255,-0.057976034,-0.060912084,0.069864705,-0.014211285,-0.025222639,0.06942552,0.03243022,-0.02273052,0.046251483
Hspa13,0.0033846407,0.014186155,-0.044215854,0.022498092,-0.0017906481,0.038150296,-0.007974397,-0.017989647,0.022023782,-0.00017351728
Bub3,0.037420735,-0.0023525297,0.014732491,0.006519166,0.036172166,0.003457506,0.006760526,-0.020586075,-0.0044538816,0.032816373
Tmem47,0.02195938,0.010021277,-0.028587786,0.0039719692,-0.005760752,-0.016669488,0.013187315,-0.023463184,0.0077133924,0.029632984
Magee1,-0.0045191958,-0.00031706618,-0.020703679,0.011260712,0.00039306073,0.043573335,-0.021978084,-0.02938671,-0.053627037,0.016127003
Ly86,0.09412617,0.09340663,-0.12134593,-0.07154527,-0.038776074,-0.06677928,0.046167847,-0.031102285,0.03300989,0.08365473
Gabra3,0.0003107816,0.020597622,0.0037702248,0.03502168,0.01791252,-0.006925737,-0.001787734,0.015558873,-0.0045370236,0.034586623
Timp2,0.0021960314,-0.013629526,-0.00996142,0.028034367,-0.0032884046,-0.020017345,0.01665163,-0.00630928,-0.004530504,0.029474191
Uckl1,0.05072948,-0.006480804,0.03588462,0.009839883,0.008474066,0.0034373505,-0.012438366,0.025897989,0.024928266,0.048481468
Sncaip,0.04345073,-0.023626765,-0.004286721,0.009494293,0.016293012,0.03675537,-0.0050116936,-0.044757962,0.007327298,0.0005932952
Ap5m1,0.015561126,0.0104375295,0.0017084853,0.01671997,0.011587729,0.0030876854,-0.0016145011,-0.013921866,-0.0010900112,0.021950144
Vstm5,-0.0008111852,0.013509901,-0.001575882,0.010816144,0.01778062,0.010704082,-0.017841728,-0.018953487,0.010715468,0.01767131
Gclc,-0.016027423,-0.022224938,-0.025801053,0.03044477,-0.02666336,0.022632401,-0.003581461,0.0027691913,0.0029266742,0.019003544
Eml1,0.0011228775,-0.02171054,-0.011517927,0.04302475,-0.020468263,0.015267982,0.005056474,-0.035254296,-0.053316943,-0.0075357547
Nprl2,0.0657999,-0.011925856,0.035996713,0.0024797881,-0.017386204,0.02993667,-0.017641066,-0.00041649697,0.003871206,0.025518168
Birc2,0.007852495,-0.0024440663,-0.014928211,0.009874622,-0.003190694,0.034111395,-0.008714645,-0.04080104,-0.027566817,0.0070036883
Pdzd2,-0.00733314,0.019036911,0.018981248,0.022053981,-0.014430421,-0.007058105,-0.0021153665,-0.03752826,0.016771253,-0.008206717
Bap1,-0.012876736,-0.03288847,-0.04315124,0.056309532,-0.015821205,-0.020222979,0.04047143,0.013363891,-0.029131457,0.03287484
AW549877,0.026780976,0.011727043,0.008108925,0.016604709,0.010172824,0.008411065,-0.011576166,0.0062374403,0.015409696,0.030309774
5730522E02Rik,-0.018180553,0.007242241,0.028603422,0.03775133,0.023431335,0.003565397,0.020170359,-0.008491211,-0.0010635884,0.01771509
Pid1,0.045791123,0.0663902,-0.0587919,-0.042608645,-0.035698343,-0.029126404,0.0022650044,-0.029132871,0.021456217,0.04801932
Polr2m,0.0015270635,-0.042333793,-0.10684483,0.04235437,0.003483344,0.03431309,0.056670167,-0.054846864,0.08435798,-0.03510083
Api5,0.009105704,0.016663244,-0.013630333,0.010915944,-0.016197558,0.02798065,-0.008326159,-0.016694203,-0.013545785,0.015773106
Paics,-0.016859937,0.032179523,-0.017027339,0.03339086,0.043850802,0.02622592,-0.002194159,0.0007254004,-0.073332235,0.039823253
Coq9,0.004703888,0.022597143,0.0069282213,0.031058116,-0.05095055,0.042767685,-0.05628627,0.04212929,0.010082699,0.015897246
Prr16,0.015891796,-0.03812376,-0.026517926,0.030720836,-0.007523993,0.024613498,0.014066516,-0.033762936,0.031849667,-0.010292865
9530068E07Rik,0.059177395,0.07604204,-0.019714288,0.043879088,-0.01833612,-0.027215645,0.026613541,-0.0377556,0.006027567,-0.02947843
Tcea2,-0.007971772,0.025406195,-0.027582595,0.026362985,-0.041366607,0.05518057,-0.0105571775,0.008104785,-0.032468047,0.014376087
Vps11,-0.016678285,0.0283447,-0.007824947,0.020849954,0.0569007,0.029955568,-0.03682256,0.016185202,-0.0024376486,0.040916186
Inpp5j,-0.08064156,0.11585244,-0.005459568,0.1157368,0.24387959,-0.009115754,-0.04503738,0.13776445,0.017613383,0.091250025
Unc50,-0.0011567088,0.01949217,0.013587021,0.028680252,-0.0017131475,-0.0015412086,0.0029744555,-0.016993895,2.8357936e-05,0.008082253
Mocs2,0.014211772,-0.020354267,-0.0168341,0.013358463,-0.025310159,0.029097086,-0.0032089609,-0.015720746,-0.011813694,0.017073154
Sec23b,0.019216131,-0.0049954406,-0.006299659,0.016945064,0.009310465,0.005104799,0.0034466677,-0.028216302,-0.018724097,0.017571123
Dnajb11,-0.00042767837,0.0271703,-0.027500624,0.014223491,-0.009965877,0.042140763,-0.004402999,-0.03042158,-0.032599926,0.0063328296
Gpx1,0.005087102,0.0025971604,-0.004835331,0.023558456,-0.016327534,0.019146657,-0.009842495,0.004614539,0.006567979,0.022243945
Galnt9,0.0019448582,-0.01274678,-0.01622529,0.024350643,0.0153857935,-0.0058677257,0.0002658787,-0.0034946268,0.017574716,0.03039594
Nfkbiz,0.032113288,0.0064963563,0.00762698,0.006451774,-0.0024292404,0.012769063,-0.010922102,-0.027740745,-0.018299967,0.017869566
Zfp869,0.021590428,-0.0036857212,0.0063662925,0.019491304,0.03402312,0.0026309704,-0.004398026,-0.036363885,0.008149544,0.0067278408
Rbm7,0.0059359353,0.005914565,-0.0033312247,0.021875923,-0.010117087,0.013539876,2.9571842e-05,-0.024479756,-0.015398468,0.009048357
Anxa5,-0.012466833,-0.002609675,-0.039780486,0.061160136,0.016362006,-0.022558039,0.035560913,0.005431926,0.020393424,0.012114561
Arhgef4,-0.00787974,-0.0031915936,-0.00022107523,0.034203716,-0.022673454,-0.010528261,-0.009434382,-0.005558263,0.009879792,0.007880339
Slc25a17,0.009475506,0.009393857,-0.014664551,0.020206194,-0.0072785895,0.016021978,-0.002235268,-0.010723953,0.008574443,0.014307241
Rab15,0.03747421,0.009636446,0.003811716,0.0039435118,0.013825432,0.01337288,-0.006036108,-0.032130282,-0.026258761,0.021249112
Strip1,0.014712879,-0.005993133,-0.0125113595,0.02135295,0.012772775,-0.001239724,0.016362779,-0.02470191,-0.012773582,0.020464651
Tfrc,0.0013424513,0.0073024966,-0.00023949206,0.02593542,0.007921783,0.0072924625,-0.005861829,-0.0012940556,-0.02531534,0.029359337
Anxa7,-0.023657806,-0.041984733,-0.031422794,0.025579378,-0.036193743,0.02678753,-0.021697063,-0.017741363,-0.004104118,0.004828251
Zfp365,0.016457824,0.020302784,-0.024944829,-0.000874094,-0.017813312,-0.010354232,0.0041646413,-0.018650608,0.010956837,0.029627344
Pnpt1,0.029966364,0.017785601,0.01435389,0.028052729,-0.06067384,0.02431424,-0.02876999,0.013517073,0.030602915,-0.0027784677
Ifitm10,0.02551088,0.0021822178,-0.036059313,0.040705778,-0.024090573,-0.008299561,0.021983724,-0.023769941,0.0517381,-0.01782433
Htr3a,-0.0031482503,0.01607248,0.059680138,0.044980735,-0.0055828947,0.028838068,0.008549339,0.028082678,-0.03360202,0.028043017
Lrrn3,0.11420869,0.023915427,0.0894818,0.026260091,0.0130441915,-0.0208212,0.004500622,-0.00072943507,0.010231078,0.013159747
Dock4,0.041664653,-0.048521243,0.06564656,-0.009058655,0.0043212296,-0.027369494,-0.10212511,0.017780226,0.024475325,0.05465273
Rraga,0.007722986,-0.056617573,-0.009941234,-0.0010766742,-0.019178353,0.019734193,-0.06681483,-0.05617409,-0.04693144,0.0052680774
Ints10,0.02332478,-0.01394482,0.004735388,0.012957154,-0.015282148,0.07361092,-0.031576607,0.013757169,-0.030106049,0.029447688
Dnaja4,-0.0007348867,0.010491145,-0.0012091706,0.030352352,-0.010614859,0.0026971442,-0.0077521657,-0.004598805,0.00637786,0.0116292965
Gfpt2,0.017628232,0.027012488,-0.0037847064,-0.0002580119,0.02805339,0.024994062,-0.028091263,-0.028560929,-0.04400666,0.029130595
Zfp941,-0.01700764,0.016855894,-0.03918187,0.017110392,-0.047240376,0.068703495,-0.02865089,-0.0052197515,-0.03654615,0.008392588
Rpain,0.0027756798,-0.0030035377,0.008958937,0.012298749,-0.009739006,-0.0021637713,-0.016446054,-0.02654423,0.0030625267,0.010604909
Coro1a,0.023849996,-0.015210969,-0.012230033,0.01773736,0.0018967158,0.007281028,0.012386811,-0.031137498,-0.016924258,0.015099503
Flna,-0.017989736,0.0011953464,-0.0076410645,0.033823952,-0.033256866,0.032480594,-0.0038070125,-0.001535658,-0.029713165,0.011470068
Kcnab1,-0.0056925076,-0.0044287783,0.005922811,0.020351097,-0.005503884,-0.00097342394,-0.0018153986,-0.017880592,0.0049784593,0.017799005
Sumo3,-0.0037622936,-0.046956405,-0.07478421,0.034644708,-0.0012635089,0.012719464,0.05676753,-0.041330185,0.061486885,-0.009724115
Jam2,-0.0041421913,-0.0049120253,-0.0063038925,0.021486653,-0.0008419086,0.010484896,0.016363671,-0.024192011,0.012223322,0.010065113
Zfp62,-0.0037305679,-0.010611241,-0.012429965,0.015046379,0.0068256264,0.025729496,-0.00424511,-0.009752505,-0.022708561,0.031367254
Hrsp12,0.008784618,-0.03427061,-0.013217868,0.026471494,0.0040430953,-0.029096719,0.02309539,-0.016786484,-0.02233087,0.036041506
Arhgap6,-0.030802058,-0.008343869,0.012316131,0.06065476,-0.06254273,0.0074945334,-0.0062019965,0.027671026,-0.027127039,0.009714013
Cenpa,0.005113949,-0.0066683986,-0.013664355,0.022816502,0.028811378,-0.00030302958,-0.00051463733,-0.016524766,0.027005482,0.020432932
Cep112,0.004357955,0.0044047367,-0.005645479,0.013581841,-0.012715054,0.017638693,-0.01437832,-0.03152322,-0.012496991,0.0046948986
Snx17,-0.011398799,0.00023768329,-0.02259739,0.027979106,-0.00887165,0.028420039,-0.00727636,-0.0018399088,-0.012816247,0.017644618
Rgs17,-0.017926151,0.027838409,0.031039678,0.0045466246,-0.01613349,0.042526767,-0.0015561543,-0.034610752,-0.034576334,0.009845583
Bfar,0.0053751543,0.0058592088,0.00021747062,0.019444428,0.008443028,0.009401478,-0.0065656947,-0.008319588,0.0037580587,0.021976512
Cog6,0.01011668,0.0034678874,-0.05430731,0.030638596,-0.016235977,0.028080735,0.00923718,-0.0064452267,0.040585533,0.0013272072
Ap1m1,-0.009601791,-0.017397322,-0.024316078,0.026426386,-0.004929987,0.022393983,-0.0014366813,-0.01616947,-0.025102448,0.01740842
Zpr1,0.030462487,-0.014831824,-0.010969269,0.007714873,0.017273866,0.017003106,0.009260046,-0.048052542,-0.049566533,0.019617226
Camk4,-0.0043224534,0.054662988,-0.031664073,0.04494971,-0.036488973,0.018652378,0.009244473,-0.0058198045,0.062090524,-0.027351106
3110002H16Rik,0.008814779,-0.0048497203,-0.009172966,0.017578576,0.00054994575,-0.0026295255,0.0063302494,-0.016165227,0.0028291985,0.023184316
Ccdc85a,0.05483624,-0.004462991,0.039605837,0.0027487248,-0.012620603,0.030639935,-0.025455121,0.0061911405,0.0028445723,0.029929569
Pip4k2a,0.023076504,0.011172657,-0.0023374872,0.012711086,0.008783871,0.0027833818,0.0013224753,-0.022182029,-0.0048673972,0.020952053
Insig2,0.008807349,-0.0040184204,-0.00064019795,0.023088003,0.006215645,0.0067939507,0.003590131,-0.020843461,-0.021274233,0.019280354
Cyb5r3,0.007875947,0.0013370486,-0.03085179,0.012729589,-0.019174023,0.021633118,-0.007088932,-0.02703627,-0.006522555,0.008257567
Abce1,0.016672421,-0.05861805,-0.0013479637,0.0358712,0.008901758,-0.05645621,0.047081593,-0.017592365,-0.06793282,0.049799234
Vcl,-0.003518046,-0.0041411775,-0.0086438535,0.04475177,-0.086424366,-0.018990519,-0.042695623,-0.012714427,0.017283967,-0.026065653
Orc5,0.024663765,0.018225692,-0.0024043096,0.0040506376,0.023121336,0.04293523,-0.013828309,-0.022746928,-0.027970094,0.02471041
Psmd5,0.027619094,-0.008266321,0.014847198,0.02130414,-0.01634762,0.010191645,-0.011639125,0.0027255227,0.014208089,0.018134933
Omg,0.012179989,0.015931578,-0.048970405,0.027064051,-0.0027366749,0.022789147,0.0039874236,-0.031871434,0.022956287,-0.009941669
Atp13a1,-0.024583496,0.04769763,-0.06355716,0.00828469,-0.04685941,0.06584428,-0.002300139,0.020642143,-0.041249093,0.04244503
Lrrtm2,0.007803788,0.0035139208,-0.008114614,0.01593254,0.00048461455,0.014988625,-0.01696759,-0.00936042,-0.0042405953,0.020195354
Ccdc184,-0.03044015,-0.026225839,-0.04721556,0.056867868,-0.027198011,-0.0027174097,0.010148621,0.008187443,0.020568779,0.006535562
Asb13,-0.0070238374,0.009906692,-0.011988298,0.022965372,-0.010460113,0.026280269,-0.02178101,-0.0050789937,-0.022399424,0.017651802
Hrh2,0.0058780354,0.0037616692,0.009487027,0.041824512,-0.026411135,0.006272169,0.0049255975,0.009268707,0.019454394,0.005833332
Fez2,-0.0149174025,0.021956518,0.016886119,0.008129501,-0.00691138,0.016227117,0.012867395,-0.031541504,0.011272846,0.010311461
Rmnd5b,0.005089602,-0.014532278,-0.0008209977,0.014479998,0.015615046,0.0198321,0.000750845,-0.0074266554,-0.039937723,0.041790377
1190002N15Rik,-0.0061900914,-0.012833753,0.007282805,0.0061604055,-0.0011478106,-0.013998027,-0.03052301,-0.015741868,0.010974747,0.03099495
Drg2,-0.004510242,0.0016582251,-0.0061008018,0.01621623,-0.004100332,0.019780036,-0.0017207514,-0.015489795,-0.01225739,0.021306658
Tpgs2,-0.01476641,0.010589849,-0.021479217,0.032353453,-0.020384401,0.027854493,-0.0061687925,0.01336302,-0.025710514,0.026488824
Gap43,-0.012484621,0.060247988,-0.046716895,0.092350736,0.04064299,-0.0041674264,0.012617317,0.018611358,0.06898922,-0.028570427
Polr2b,-0.013583718,0.0146994665,-0.003664606,0.038156573,0.08936052,0.004530588,-0.0016757896,0.023157611,0.011460195,0.048751634
Pcyox1,-0.012708116,-0.0059677633,-0.019252537,0.0317936,-0.03021519,0.01338742,0.0019097958,-0.005345729,0.01091409,0.0072427923
Npas2,0.07546642,0.03880452,0.050414942,-0.008725471,0.05671593,0.048125416,-0.018043414,-0.0030802006,-0.016632553,0.043130852
Lrrtm1,0.0159055,0.00036477024,-0.0014080352,0.014963948,-0.00034416094,0.007519098,0.009466101,-0.01901289,0.008771272,0.017490631
Epha4,0.020329908,-0.004894767,9.036528e-05,0.012951048,-0.0018034145,0.026206292,-0.028328843,-0.033509295,-0.0065301186,0.0006118391
Pde9a,-0.018733287,0.023116706,0.0014601613,0.020197904,0.033574514,0.01252559,-0.024335697,0.007966151,0.021014847,0.0335909
Eif3l,0.0019149508,-0.013778792,-0.021530496,0.026550848,0.0046627806,0.0047152145,0.012019295,-0.01969513,0.009339195,0.014237275
Acadvl,-0.004596494,0.015686333,0.014327625,0.016675148,-0.013755973,0.033923615,-0.0062959855,-0.022366526,-0.0032950875,0.004461068
Slc39a10,-0.013227895,0.015843663,-0.024821587,0.013963306,-0.0072002285,0.045543782,-0.035758797,-0.020728562,-0.040888835,0.012973066
Yipf6,0.0041768327,-0.013244811,-0.00988776,0.025032526,0.0094244145,-0.021669075,0.018552266,-0.009407839,-0.019458925,0.03699233
Anxa6,-0.003503834,-0.005241182,-0.0015369061,0.015340347,-0.018876556,0.010837679,-0.032888796,-0.023269063,-0.020388475,0.009742438
Cers2,0.019064298,0.005873105,0.005135854,0.030185012,0.036170967,-0.026080096,0.038463842,-0.014557016,-0.057406604,0.042341266
Elp3,0.018173685,0.003280301,0.013048468,0.017446415,-0.034818187,0.024551712,-0.022888228,-0.02475143,-0.018539835,-0.0039470154
Tmem43,0.0136241205,-0.011183712,-0.003721849,0.015027235,0.0031663943,-8.198672e-05,-0.0030492065,-0.027123876,-0.012529725,0.018581927
Fam102b,0.0032144715,0.010579465,0.008301942,0.03278269,-0.008120006,-0.0021899003,-0.0012856897,-0.021992192,0.015069719,-0.00400108
Rnf180,0.047458824,-0.038689315,0.021510912,0.015288795,-0.026502047,0.049259983,0.0069509563,0.026244286,0.022779455,0.035279594
Vstm2b,-0.021858534,-0.017771432,0.027976433,0.072198085,-0.05089134,0.0077062952,-0.01147821,0.09452675,0.014883041,0.042082865
Kcna1,-0.04367171,0.012371783,-0.046126526,0.040027242,-0.029664144,0.023282927,-0.018075142,0.017728353,-0.009742997,0.020297943
Slc25a1,0.023422476,0.051549442,0.027492505,0.030892905,-0.0008352439,0.004463535,-0.019499348,-0.04290393,-0.07812126,-0.009062789
Pcdh17,-0.001961728,0.014963847,0.008765247,0.020848537,-0.0070133023,0.011436256,0.008904539,-0.03043254,-0.0051994566,0.0034999957
Dcaf11,0.04357516,-0.0054434463,-0.0081090005,0.008096703,-0.038386974,0.08309149,-0.036088835,-0.004314421,-0.021235691,0.007436413
Zgpat,-0.033122975,0.0710932,-0.047769427,0.0028579892,0.011149645,0.16090216,-0.08614294,-0.013423429,-0.17672299,0.025217537
Zdhhc6,0.011588728,0.0027457045,-0.010678481,0.016136467,-0.0017225309,-0.004193782,0.008739033,-0.017125351,0.014070411,0.020397259
Dnajc10,0.041947745,-0.022493279,0.010556292,0.027902849,-0.036053956,0.044854023,-0.017517906,0.017400462,0.041226123,0.0050052
Grpel1,0.026152495,-0.020427447,-0.02512464,0.018559627,0.00067866367,0.00015036174,0.029660959,-0.03597397,0.014577614,0.008378106
Ddx39,0.005780869,-0.007818619,-0.013126881,0.018627124,0.012043642,0.0051576835,-0.0005898156,-0.01798685,-0.011357342,0.02393566
Lgi3,0.0033765761,0.011134033,0.0044511636,0.022559615,-0.01005848,0.0032717013,-0.009398193,-0.008997722,0.0066665853,0.015518763
Tmem25,0.060365252,0.025983654,0.00041507077,0.006848919,-0.0036023622,0.0757154,-0.026765727,0.03872846,0.014126881,0.038685273
2610100L16Rik,-0.12053894,-0.087968506,-0.10996888,0.11961904,-0.15602584,0.09082498,0.03553053,0.13377708,0.013045059,0.024486944
Resp18,0.029306386,0.007752634,-0.06996988,0.041886237,-0.028171968,0.014961734,0.027524356,-0.028382221,0.08019921,-0.034752894
Ehd3,0.0014488058,0.009367592,-0.009907332,0.011823341,-0.011592817,0.02455788,-0.017037911,-0.020686721,-0.02673518,0.015391974
Mrps17,-0.012291098,0.029388985,-0.010359124,0.034931745,0.04303247,0.013650688,-0.00850599,0.013177034,-0.012490557,0.034769606
Ociad2,-0.01007081,-0.012223436,-0.008038249,0.04280283,-0.012359754,0.007514099,-0.001833754,0.028644865,-0.0046135206,0.03364775
Kctd6,0.028311105,0.005277389,0.013128168,0.020690763,0.019659597,0.024798755,0.0027589628,0.0010314733,0.0008781072,0.027739903
Nr3c2,-0.015190571,0.012980403,0.005707201,0.004402611,0.019988973,-0.008037774,-0.022860225,-0.045912787,0.012426542,0.010274923
Slc35a5,0.05608465,0.03961106,-0.036925163,-0.022461012,-0.012573714,-0.029711468,0.019379692,-0.031580962,-0.0029304682,0.044067647
Impa1,0.010194461,-0.0275618,-0.003917593,0.019293638,0.008151199,-0.0024110049,-0.0011037824,-0.022873538,-0.010224118,0.023426061
Pcsk5,0.050388627,0.0284352,0.054845005,0.0172009,0.009753852,-0.025051037,-0.007066834,0.010954036,0.022631936,0.03199153
Med24,-0.024347896,-0.03024061,-0.035578527,0.018189518,-0.038862634,0.07172547,-0.019160079,0.00093308685,-0.034095783,0.021719534
Ppp2r5d,0.047766127,-0.025584904,0.011759577,0.015869904,0.0032697045,0.015431509,0.0023427182,-0.002555935,-0.0004493771,0.029225921
Gdap2,0.00044096427,0.0029430746,-0.007900324,0.028296592,-0.0018167592,0.00031837798,2.4404102e-05,-0.011019,0.016123453,0.011034276
Crat,0.019789688,-0.005953238,-0.023936199,0.011391762,0.017338997,0.025410356,-0.00235037,-0.034384772,-0.01945801,0.014340611
Rasgrf1,-0.01856436,-0.020519312,-0.02959368,-0.0019820621,-0.003845628,0.008092965,-0.04340143,-0.052061204,0.017236717,0.0039173467
Gpn1,0.005178125,0.014421038,0.008034661,0.019891392,0.0069610476,0.0060061296,-0.0003890669,-0.010782047,0.0019997535,0.019507745
Hmgcr,0.009532167,0.005433805,-0.011061134,0.023115842,-0.0072554634,0.0057839607,0.009232588,-0.013766742,0.020215409,0.010577981
Fzr1,-0.0029233014,-0.00025343813,-0.013852433,0.01638813,-0.0016610733,0.008800332,0.0067468327,-0.01746065,0.00090026844,0.021457862
Cnp,-0.007484246,-0.0102467835,-0.039293036,0.03999597,0.06717982,-0.03606598,0.03318722,0.013659453,-0.0040080585,0.06015966
Trappc11,0.0019204692,0.0015812776,-0.016833173,0.020557834,0.013858219,0.029907424,-0.012724727,-0.018436518,-0.03395244,0.021052146
Cmtm6,0.003601138,0.0008068482,-0.042668793,0.016185174,-0.028982978,0.0062666745,0.015278909,0.002842084,-0.008595693,0.037310507
Zfp512,0.0044476516,0.018591104,-0.006846801,0.01328708,-0.015340727,0.02659136,-0.025469285,-0.026380308,-0.02122697,0.0051812045
Nap1l3,0.04404763,0.00236648,0.0105586015,0.0013907629,0.0038424435,0.02250233,-0.012382642,-0.033471055,-0.027540488,0.018073993
Gm35736,0.09885618,-0.015461991,0.07566096,-0.013310653,-0.11856854,0.081601486,-0.15046564,-0.00091944606,-0.08923141,-0.001209756
Npc2,0.052896343,0.019711439,-0.05627419,-0.015393054,-0.01729861,-0.03743094,0.040327717,-0.01761426,0.019234033,0.05409687
Slc48a1,0.0025653746,-0.015759261,-0.042788528,0.030413676,0.004955936,0.00042220257,0.01613302,-0.026803005,0.0051675816,0.009399347
Phka2,0.003907067,-0.0015570421,-0.0004448179,0.02175,0.0041859853,0.0012027372,-0.0015061583,-0.013007115,-0.037860047,0.029685043
Smim7,0.005184833,-0.00943119,0.002365836,0.017501082,-0.009748988,0.008791709,-0.004484078,-0.025357524,-0.016727496,0.014556569
Ccne1,0.018725077,0.007859356,0.010387901,0.010938377,-0.003018576,0.026023665,0.028493723,-0.039762326,0.0093321735,0.0023120167
Wdr77,-0.009796801,-0.004711749,-0.013421764,0.02362183,-0.021782491,0.029870788,-0.02092166,-0.02187901,-0.0042051473,-0.0023876016
Emc3,-0.021467453,-0.0026294864,-0.014503689,0.043296803,-0.019365234,0.0050876923,0.0040255254,0.013729858,-0.00096875365,0.0201919
Wars,0.006966406,-0.003324822,-0.0013567737,0.016540999,0.0002822088,0.008536498,0.00027526985,-0.01769987,-0.009188514,0.021459095
Gpr37l1,-0.017659245,-0.0820693,-0.015713794,0.053968545,0.013098973,-0.07300263,0.07454259,0.008546368,-0.08279394,0.07613531
Ephx4,0.027706072,-0.023548547,-0.010960845,0.029607018,-0.0266437,0.03769462,0.0030152837,0.023667973,-0.0113088945,0.03255074
Gcsh,0.0065808566,-0.001851372,-0.0065299664,0.016887758,-0.003523557,0.013821421,-0.0034623456,-0.014154735,-0.008843701,0.020083912
